Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987511212, 585138, 527, 491, 608
1572987511222, 585151, 527, 492, 607
1572987511236, 585164, 527, 493, 608
1572987511249, 585177, 527, 492, 608
1572987511262, 585190, 527, 492, 607
1572987511275, 585203, 527, 493, 607
1572987511288, 585217, 526, 493, 606
1572987511302, 585229, 526, 493, 606
1572987511315, 585242, 526, 493, 605
1572987511328, 585255, 526, 492, 605
1572987511341, 585269, 526, 492, 605
1572987511354, 585281, 526, 491, 606
1572987511367, 585294, 527, 491, 607
1572987511380, 585308, 527, 491, 607
1572987511393, 585321, 526, 492, 607
1572987511406, 585333, 526, 492, 606
1572987511418, 585347, 526, 492, 605
1572987511432, 585360, 525, 492, 606
1572987511444, 585373, 526, 492, 607
1572987511458, 585385, 526, 492, 608
1572987511471, 585399, 527, 491, 609
1572987511484, 585412, 527, 491, 608
1572987511497, 585425, 526, 492, 607
1572987511510, 585438, 526, 493, 607
1572987511523, 585451, 527, 493, 608
1572987511537, 585464, 527, 494, 608
1572987511550, 585478, 528, 493, 610
1572987511563, 585490, 528, 493, 609
1572987511575, 585503, 527, 493, 608
1572987511588, 585517, 527, 495, 607
1572987511602, 585530, 527, 498, 608
1572987511618, 585542, 525, 507, 610
1572987511628, 585555, 521, 521, 611
1572987511641, 585569, 516, 535, 617
1572987511654, 585582, 516, 548, 624
1572987511667, 585594, 516, 552, 628
1572987511680, 585608, 520, 559, 631
1572987511693, 585621, 522, 569, 635
1572987511706, 585634, 525, 593, 656
1572987511719, 585647, 546, 626, 714
1572987511733, 585660, 573, 671, 800
1572987511745, 585673, 603, 692, 851
1572987511758, 585687, 625, 690, 867
1572987511771, 585699, 640, 667, 817
1572987511785, 585712, 634, 661, 772
1572987511797, 585725, 635, 644, 752
1572987511810, 585739, 662, 605, 752
1572987511825, 585751, 692, 555, 731
1572987511838, 585764, 698, 550, 670
1572987511850, 585778, 699, 525, 623
1572987511863, 585791, 705, 496, 570
1572987511877, 585804, 696, 469, 529
1572987511888, 585817, 686, 450, 516
1572987511902, 585830, 679, 427, 528
1572987511915, 585843, 686, 393, 533
1572987511928, 585857, 677, 340, 508
1572987511942, 585869, 681, 242, 485
1572987511955, 585882, 681, 86, 438
1572987511968, 585895, 693, 6, 381
1572987511981, 585908, 693, 3, 349
1572987511994, 585921, 689, 4, 345
1572987512007, 585934, 698, 118, 345
1572987512020, 585948, 711, 262, 364
1572987512032, 585960, 732, 377, 403
1572987512045, 585973, 755, 449, 445
1572987512058, 585987, 791, 497, 504
1572987512072, 586000, 844, 520, 544
1572987512085, 586012, 899, 640, 663
1572987512098, 586025, 797, 965, 809
1572987512111, 586039, 588, 1007, 866
1572987512124, 586052, 682, 1014, 999
1572987512136, 586064, 622, 996, 1014
1572987512150, 586078, 563, 1015, 1017
1572987512164, 586091, 538, 986, 1018
1572987512176, 586104, 552, 916, 1014
1572987512189, 586118, 605, 827, 902
1572987512203, 586130, 686, 780, 767
1572987512216, 586143, 626, 620, 569
1572987512228, 586157, 711, 564, 564
1572987512241, 586170, 769, 400, 506
1572987512256, 586182, 794, 270, 460
1572987512267, 586195, 796, 55, 395
1572987512281, 586209, 697, 54, 297
