Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987412432, 486363, 448, 576, 564
1572987412446, 486376, 448, 576, 563
1572987412458, 486388, 448, 576, 563
1572987412472, 486402, 447, 575, 563
1572987412485, 486415, 447, 576, 563
1572987412499, 486428, 447, 576, 563
1572987412511, 486440, 447, 576, 563
1572987412524, 486454, 447, 576, 563
1572987412537, 486467, 448, 576, 563
1572987412551, 486480, 447, 576, 562
1572987412563, 486493, 447, 576, 561
1572987412577, 486506, 447, 576, 561
1572987412591, 486519, 447, 575, 562
1572987412602, 486533, 447, 574, 562
1572987412615, 486545, 447, 574, 563
1572987412628, 486558, 448, 574, 564
1572987412644, 486572, 447, 574, 563
1572987412654, 486585, 448, 574, 564
1572987412668, 486597, 447, 574, 564
1572987412681, 486610, 447, 574, 563
1572987412694, 486624, 447, 575, 563
1572987412708, 486637, 447, 575, 563
1572987412720, 486649, 446, 575, 563
1572987412734, 486663, 446, 575, 562
1572987412746, 486676, 445, 574, 562
1572987412759, 486689, 443, 573, 562
1572987412772, 486702, 441, 572, 564
1572987412785, 486715, 437, 573, 567
1572987412798, 486728, 433, 572, 572
1572987412812, 486742, 429, 572, 577
1572987412825, 486754, 423, 570, 583
1572987412837, 486767, 411, 569, 589
1572987412851, 486780, 398, 572, 594
1572987412864, 486794, 385, 583, 602
1572987412878, 486806, 378, 602, 616
1572987412890, 486819, 376, 614, 632
1572987412902, 486833, 381, 613, 646
1572987412916, 486846, 384, 604, 655
1572987412930, 486858, 383, 599, 656
1572987412943, 486872, 388, 601, 647
1572987412955, 486885, 397, 600, 633
1572987412968, 486898, 403, 601, 614
1572987412981, 486910, 404, 608, 598
1572987412994, 486924, 408, 608, 587
1572987413008, 486937, 420, 598, 583
1572987413021, 486950, 439, 584, 584
1572987413034, 486963, 456, 575, 583
1572987413047, 486976, 462, 571, 573
1572987413060, 486989, 469, 568, 560
1572987413073, 487003, 468, 570, 545
1572987413086, 487016, 457, 581, 523
1572987413099, 487028, 454, 584, 505
1572987413112, 487042, 451, 579, 496
1572987413124, 487055, 449, 576, 494
1572987413139, 487068, 454, 570, 504
1572987413152, 487080, 458, 567, 507
1572987413164, 487094, 471, 565, 509
1572987413178, 487107, 472, 565, 504
1572987413191, 487120, 465, 572, 492
1572987413203, 487133, 464, 569, 480
1572987413216, 487146, 471, 563, 481
1572987413230, 487159, 469, 559, 478
1572987413243, 487173, 469, 560, 473
1572987413257, 487185, 472, 561, 473
1572987413269, 487198, 477, 563, 478
1572987413281, 487212, 478, 560, 475
1572987413294, 487225, 475, 553, 464
1572987413307, 487237, 480, 550, 462
1572987413321, 487250, 481, 552, 458
1572987413334, 487264, 478, 550, 449
1572987413347, 487277, 476, 540, 438
1572987413360, 487289, 474, 531, 428
1572987413373, 487303, 475, 526, 424
1572987413386, 487316, 474, 525, 420
1572987413399, 487329, 478, 520, 414
1572987413413, 487342, 481, 517, 405
1572987413426, 487355, 480, 518, 396
1572987413438, 487368, 478, 520, 393
1572987413451, 487382, 478, 524, 395
1572987413465, 487394, 474, 527, 395
1572987413478, 487407, 474, 533, 400
1572987413490, 487420, 476, 542, 406
1572987413503, 487434, 479, 556, 411
1572987413517, 487446, 479, 573, 411
1572987413530, 487459, 480, 587, 414
1572987413543, 487473, 483, 599, 419
1572987413556, 487486, 485, 603, 422
1572987413570, 487498, 491, 609, 428
1572987413582, 487512, 500, 616, 435
1572987413596, 487525, 505, 633, 445
1572987413609, 487538, 493, 651, 450
1572987413624, 487550, 488, 658, 460
1572987413634, 487564, 487, 659, 467
1572987413647, 487577, 492, 661, 470
1572987413660, 487590, 498, 661, 476
1572987413674, 487603, 492, 661, 485
1572987413688, 487616, 483, 665, 504
1572987413700, 487629, 480, 665, 520
1572987413713, 487643, 476, 666, 531
1572987413727, 487655, 481, 662, 547
1572987413739, 487668, 479, 661, 559
1572987413752, 487682, 474, 657, 568
1572987413765, 487695, 469, 651, 570
1572987413778, 487707, 466, 652, 579
1572987413791, 487720, 477, 656, 599
1572987413805, 487734, 490, 646, 622
1572987413817, 487747, 495, 619, 641
1572987413830, 487760, 495, 585, 645
1572987413843, 487773, 492, 556, 636
1572987413856, 487786, 491, 526, 624
1572987413870, 487799, 490, 501, 625
1572987413883, 487813, 484, 492, 627
1572987413896, 487825, 475, 492, 631
1572987413909, 487838, 467, 491, 632
1572987413922, 487852, 467, 484, 631
1572987413935, 487865, 467, 475, 621
1572987413948, 487877, 467, 460, 616
1572987413961, 487890, 467, 445, 617
1572987413974, 487904, 468, 430, 620
1572987413987, 487917, 462, 426, 620
1572987414000, 487929, 461, 425, 616
1572987414013, 487943, 465, 413, 612
1572987414026, 487956, 466, 404, 611
1572987414040, 487969, 465, 400, 609
1572987414053, 487982, 464, 401, 606
1572987414066, 487995, 465, 400, 599
1572987414079, 488008, 467, 402, 592
1572987414091, 488022, 461, 415, 585
1572987414104, 488034, 457, 425, 581
1572987414119, 488047, 459, 428, 580
