Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987354626, 428558, 504, 535, 605
1572987354637, 428571, 504, 535, 605
1572987354651, 428584, 504, 535, 606
1572987354664, 428597, 505, 534, 604
1572987354678, 428610, 505, 533, 605
1572987354690, 428623, 505, 533, 604
1572987354702, 428637, 505, 532, 604
1572987354717, 428649, 505, 533, 603
1572987354730, 428662, 504, 533, 602
1572987354741, 428676, 504, 534, 602
1572987354755, 428689, 504, 535, 602
1572987354768, 428701, 505, 535, 604
1572987354781, 428715, 505, 534, 604
1572987354795, 428728, 506, 534, 604
1572987354807, 428741, 506, 533, 604
1572987354819, 428753, 506, 533, 604
1572987354834, 428767, 506, 534, 604
1572987354846, 428780, 506, 535, 605
1572987354860, 428793, 505, 535, 605
1572987354872, 428806, 505, 534, 605
1572987354886, 428819, 505, 534, 606
1572987354898, 428832, 504, 534, 605
1572987354912, 428846, 503, 534, 605
1572987354924, 428858, 501, 534, 605
1572987354940, 428871, 498, 536, 605
1572987354951, 428884, 497, 538, 608
1572987354964, 428898, 497, 539, 610
1572987354977, 428910, 498, 538, 613
1572987354991, 428923, 498, 537, 614
1572987355004, 428937, 495, 537, 613
1572987355016, 428950, 494, 536, 618
1572987355029, 428962, 491, 537, 621
1572987355043, 428976, 491, 539, 627
1572987355056, 428989, 492, 540, 632
1572987355069, 429002, 494, 540, 636
1572987355082, 429015, 494, 536, 640
1572987355095, 429028, 493, 530, 642
1572987355108, 429041, 494, 525, 645
1572987355121, 429054, 496, 522, 649
1572987355134, 429067, 498, 520, 657
1572987355148, 429080, 501, 520, 665
1572987355160, 429093, 504, 519, 672
1572987355173, 429107, 508, 517, 672
1572987355186, 429119, 512, 514, 669
1572987355200, 429132, 514, 512, 663
1572987355213, 429146, 518, 514, 658
1572987355225, 429159, 516, 512, 650
1572987355238, 429171, 516, 509, 642
1572987355252, 429185, 516, 506, 636
1572987355265, 429198, 518, 502, 633
1572987355277, 429211, 523, 495, 630
1572987355291, 429223, 524, 489, 629
1572987355304, 429237, 523, 484, 626
1572987355317, 429250, 524, 482, 625
1572987355329, 429263, 525, 483, 620
1572987355343, 429277, 524, 486, 613
1572987355356, 429289, 522, 490, 605
1572987355369, 429302, 521, 494, 596
1572987355383, 429316, 518, 496, 587
1572987355397, 429329, 512, 500, 581
1572987355408, 429341, 505, 506, 579
1572987355421, 429355, 499, 511, 578
1572987355433, 429368, 491, 511, 576
1572987355446, 429381, 488, 506, 574
1572987355461, 429393, 488, 500, 574
1572987355472, 429407, 489, 497, 578
1572987355487, 429420, 490, 494, 582
1572987355500, 429433, 494, 490, 584
1572987355512, 429446, 499, 487, 587
1572987355526, 429459, 498, 493, 587
1572987355539, 429472, 499, 496, 580
1572987355552, 429486, 502, 501, 570
1572987355564, 429498, 498, 510, 560
1572987355578, 429511, 490, 518, 552
1572987355592, 429524, 489, 517, 549
1572987355608, 429538, 492, 513, 544
1572987355616, 429550, 496, 511, 540
1572987355630, 429563, 497, 515, 540
1572987355643, 429577, 478, 547, 531
1572987355657, 429590, 447, 573, 502
1572987355669, 429602, 448, 572, 484
1572987355682, 429616, 431, 583, 477
1572987355695, 429629, 442, 566, 489
1572987355709, 429642, 464, 546, 502
1572987355722, 429655, 471, 542, 518
1572987355734, 429668, 480, 529, 527
1572987355747, 429681, 490, 528, 531
1572987355760, 429694, 496, 538, 528
1572987355774, 429707, 501, 555, 514
1572987355787, 429720, 498, 575, 494
1572987355801, 429733, 497, 584, 488
1572987355814, 429747, 495, 581, 495
1572987355826, 429759, 501, 577, 504
1572987355840, 429772, 509, 583, 508
1572987355852, 429786, 513, 594, 507
1572987355865, 429799, 512, 599, 504
1572987355879, 429811, 516, 599, 502
1572987355891, 429825, 519, 604, 497
1572987355904, 429838, 515, 621, 486
1572987355917, 429851, 513, 638, 488
1572987355931, 429863, 513, 654, 497
1572987355943, 429877, 517, 662, 512
1572987355957, 429890, 517, 662, 526
1572987355970, 429903, 517, 662, 534
1572987355983, 429916, 520, 657, 542
1572987355996, 429929, 523, 650, 545
1572987356009, 429942, 526, 659, 550
1572987356022, 429956, 527, 673, 543
1572987356036, 429968, 513, 699, 527
1572987356049, 429981, 501, 703, 512
1572987356061, 429995, 515, 680, 521
1572987356074, 430008, 532, 653, 535
1572987356087, 430020, 544, 632, 541
1572987356101, 430033, 551, 625, 545
1572987356113, 430047, 550, 623, 543
1572987356126, 430060, 550, 624, 540
1572987356139, 430072, 551, 627, 536
1572987356154, 430086, 554, 627, 535
1572987356166, 430099, 562, 623, 541
1572987356179, 430112, 572, 613, 547
1572987356192, 430125, 578, 612, 556
1572987356205, 430138, 582, 603, 557
1572987356218, 430151, 576, 614, 552
1572987356231, 430164, 570, 628, 547
1572987356243, 430178, 572, 639, 547
1572987356257, 430190, 578, 632, 550
1572987356270, 430203, 586, 621, 557
1572987356283, 430217, 597, 606, 566
1572987356297, 430230, 601, 593, 568
1572987356310, 430242, 595, 601, 562
1572987356322, 430256, 590, 613, 559
1572987356335, 430269, 585, 622, 559
1572987356349, 430282, 584, 624, 561
1572987356361, 430295, 591, 611, 566
1572987356374, 430308, 598, 597, 570
1572987356388, 430321, 601, 584, 573
1572987356401, 430334, 598, 584, 574
1572987356414, 430347, 590, 596, 570
1572987356426, 430360, 580, 613, 564
1572987356440, 430373, 575, 622, 561
1572987356453, 430387, 576, 621, 563
1572987356466, 430399, 580, 611, 571
1572987356480, 430412, 582, 603, 576
1572987356492, 430426, 577, 602, 574
1572987356506, 430439, 572, 607, 571
1572987356518, 430451, 569, 608, 569
1572987356532, 430465, 566, 607, 568
1572987356545, 430478, 565, 607, 567
1572987356558, 430491, 562, 610, 568
1572987356569, 430503, 558, 614, 569
1572987356585, 430517, 555, 615, 570
1572987356598, 430530, 553, 610, 571
1572987356610, 430543, 551, 605, 567
1572987356623, 430556, 547, 609, 561
1572987356635, 430569, 543, 610, 555
1572987356650, 430582, 541, 609, 551
1572987356662, 430596, 540, 609, 554
1572987356675, 430608, 539, 611, 561
1572987356688, 430621, 537, 611, 565
1572987356701, 430635, 539, 609, 568
1572987356714, 430648, 539, 606, 567
1572987356727, 430660, 539, 604, 568
1572987356740, 430673, 538, 604, 571
1572987356753, 430687, 535, 610, 579
1572987356766, 430700, 534, 612, 586
1572987356779, 430712, 538, 610, 594
1572987356793, 430726, 544, 603, 602
1572987356806, 430739, 547, 594, 609
1572987356818, 430752, 548, 586, 613
1572987356832, 430765, 549, 579, 613
1572987356845, 430778, 547, 576, 611
1572987356857, 430791, 544, 576, 609
1572987356871, 430804, 540, 577, 607
1572987356884, 430817, 537, 578, 607
1572987356897, 430830, 535, 573, 605
1572987356910, 430843, 537, 563, 602
1572987356924, 430857, 536, 557, 597
1572987356936, 430869, 534, 551, 595
1572987356949, 430882, 530, 548, 593
1572987356963, 430896, 525, 550, 590
1572987356976, 430909, 520, 553, 585
1572987356988, 430921, 514, 557, 584
1572987357001, 430935, 508, 558, 583
1572987357015, 430948, 506, 554, 584
1572987357027, 430961, 505, 547, 584
1572987357041, 430973, 505, 542, 586
1572987357054, 430987, 503, 541, 584
1572987357067, 431000, 493, 547, 580
1572987357080, 431013, 483, 557, 578
1572987357092, 431027, 482, 565, 577
1572987357105, 431039, 479, 563, 571
1572987357120, 431052, 476, 560, 564
1572987357132, 431066, 467, 565, 558
1572987357145, 431079, 457, 573, 553
1572987357159, 431091, 449, 575, 546
1572987357171, 431105, 448, 571, 540
1572987357184, 431118, 450, 568, 539
1572987357197, 431131, 449, 567, 542
1572987357210, 431143, 452, 566, 549
1572987357223, 431157, 459, 564, 554
1572987357237, 431170, 466, 555, 553
1572987357250, 431183, 469, 549, 554
1572987357262, 431196, 467, 548, 549
1572987357276, 431209, 469, 551, 542
1572987357289, 431222, 472, 555, 536
1572987357301, 431236, 472, 557, 528
1572987357315, 431248, 469, 550, 523
1572987357328, 431261, 466, 543, 517
1572987357341, 431275, 466, 541, 508
1572987357354, 431288, 465, 552, 502
1572987357367, 431300, 462, 569, 500
1572987357381, 431313, 458, 576, 496
1572987357393, 431327, 457, 569, 491
1572987357406, 431340, 456, 558, 483
1572987357420, 431352, 455, 558, 473
1572987357433, 431366, 445, 573, 463
1572987357445, 431379, 436, 587, 456
1572987357459, 431392, 434, 588, 454
1572987357472, 431405, 435, 579, 455
1572987357486, 431418, 437, 573, 458
1572987357498, 431431, 439, 572, 462
1572987357511, 431444, 438, 577, 465
1572987357524, 431457, 436, 586, 467
1572987357537, 431470, 436, 588, 469
1572987357550, 431483, 438, 585, 474
1572987357564, 431497, 437, 577, 477
1572987357575, 431509, 433, 575, 478
1572987357589, 431522, 428, 573, 480
1572987357603, 431536, 427, 570, 486
1572987357615, 431549, 429, 570, 491
1572987357628, 431561, 430, 575, 492
1572987357641, 431575, 430, 585, 493
1572987357654, 431588, 427, 590, 495
1572987357667, 431601, 422, 590, 497
1572987357681, 431613, 421, 589, 500
1572987357694, 431627, 422, 591, 502
1572987357707, 431640, 424, 594, 508
1572987357720, 431653, 432, 592, 517
1572987357732, 431666, 437, 585, 521
1572987357746, 431679, 435, 582, 519
1572987357759, 431692, 431, 587, 515
1572987357772, 431706, 431, 589, 518
1572987357786, 431718, 438, 585, 528
1572987357799, 431731, 445, 582, 537
1572987357812, 431745, 451, 576, 542
1572987357825, 431758, 449, 571, 541
1572987357837, 431770, 446, 574, 565
1572987357851, 431783, 434, 578, 532
1572987357863, 431797, 433, 581, 524
1572987357876, 431810, 441, 574, 536
1572987357890, 431822, 445, 564, 546
1572987357903, 431836, 435, 559, 548
1572987357916, 431849, 434, 559, 550
1572987357930, 431862, 433, 561, 544
1572987357942, 431876, 434, 565, 544
1572987357954, 431888, 439, 566, 552
1572987357967, 431901, 442, 565, 562
1572987357982, 431915, 435, 565, 561
1572987357995, 431928, 428, 568, 562
1572987358008, 431940, 427, 562, 561
1572987358020, 431953, 429, 561, 562
1572987358034, 431967, 431, 562, 564
1572987358047, 431980, 430, 570, 569
1572987358059, 431992, 432, 573, 574
1572987358072, 432006, 432, 571, 576
1572987358086, 432019, 433, 568, 576
1572987358099, 432032, 435, 566, 577
1572987358111, 432045, 436, 569, 579
1572987358125, 432058, 436, 573, 580
1572987358138, 432071, 434, 578, 579
1572987358151, 432084, 434, 574, 575
1572987358164, 432097, 436, 577, 577
1572987358177, 432110, 434, 569, 566
