Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987093528, 167465, 423, 502, 581
1572987093541, 167478, 424, 502, 582
1572987093553, 167491, 425, 501, 581
1572987093567, 167504, 426, 499, 580
1572987093580, 167518, 428, 498, 579
1572987093593, 167530, 428, 497, 579
1572987093607, 167543, 429, 495, 580
1572987093618, 167557, 430, 493, 582
1572987093638, 167570, 431, 493, 584
1572987093645, 167583, 430, 493, 584
1572987093659, 167596, 430, 493, 586
1572987093671, 167609, 430, 494, 588
1572987093685, 167622, 428, 497, 589
1572987093698, 167635, 427, 499, 590
1572987093710, 167648, 427, 500, 591
1572987093724, 167661, 428, 499, 592
1572987093737, 167674, 430, 497, 592
1572987093750, 167688, 430, 497, 589
1572987093763, 167700, 429, 499, 586
1572987093776, 167713, 428, 499, 584
1572987093789, 167727, 427, 497, 583
1572987093803, 167740, 425, 494, 584
1572987093816, 167752, 424, 490, 582
1572987093827, 167766, 424, 486, 578
1572987093841, 167779, 426, 483, 576
1572987093854, 167792, 428, 481, 574
1572987093867, 167804, 431, 481, 577
1572987093880, 167818, 432, 484, 580
1572987093893, 167831, 433, 489, 583
1572987093906, 167844, 435, 494, 589
1572987093920, 167857, 435, 502, 594
1572987093932, 167870, 435, 506, 600
1572987093945, 167883, 434, 502, 602
1572987093959, 167897, 432, 494, 598
1572987093972, 167909, 430, 488, 591
1572987093984, 167922, 430, 482, 585
1572987093998, 167936, 430, 479, 581
1572987094011, 167949, 430, 480, 573
1572987094024, 167961, 428, 480, 566
1572987094037, 167974, 437, 476, 562
1572987094050, 167988, 457, 462, 571
1572987094063, 168001, 485, 446, 583
1572987094076, 168013, 509, 424, 584
1572987094089, 168027, 536, 396, 577
1572987094102, 168040, 562, 353, 560
1572987094115, 168053, 591, 330, 548
1572987094129, 168066, 635, 304, 547
1572987094142, 168079, 695, 303, 564
1572987094155, 168092, 755, 329, 591
1572987094168, 168105, 804, 357, 606
1572987094181, 168118, 883, 376, 613
1572987094194, 168131, 960, 414, 647
1572987094207, 168144, 1010, 477, 692
1572987094220, 168158, 1017, 526, 704
1572987094233, 168170, 1017, 600, 653
1572987094246, 168183, 1014, 726, 600
1572987094260, 168197, 1013, 917, 592
1572987094273, 168210, 1013, 1000, 688
1572987094286, 168223, 974, 1010, 697
1572987094300, 168236, 932, 1016, 365
1572987094312, 168249, 738, 1019, 177
1572987094325, 168262, 410, 1014, 287
1572987094339, 168275, 318, 1018, 426
1572987094351, 168289, 514, 769, 466
1572987094364, 168301, 610, 551, 477
1572987094376, 168314, 639, 472, 505
1572987094389, 168328, 621, 516, 535
1572987094404, 168341, 607, 625, 568
1572987094416, 168353, 544, 729, 566
1572987094430, 168367, 511, 748, 555
1572987094443, 168380, 511, 689, 539
1572987094456, 168393, 519, 619, 529
1572987094467, 168406, 521, 577, 527
1572987094481, 168419, 522, 571, 532
1572987094494, 168432, 514, 580, 537
1572987094508, 168445, 511, 599, 550
1572987094521, 168458, 508, 623, 567
1572987094533, 168471, 511, 638, 582
1572987094547, 168484, 514, 643, 588
1572987094560, 168498, 514, 635, 589
1572987094573, 168510, 519, 610, 590
1572987094585, 168523, 525, 584, 588
1572987094600, 168537, 528, 564, 582
1572987094612, 168550, 528, 561, 580
1572987094625, 168562, 522, 568, 576
1572987094638, 168576, 511, 586, 572
1572987094651, 168589, 502, 598, 568
1572987094664, 168602, 504, 597, 569
1572987094677, 168614, 507, 590, 571
1572987094691, 168628, 511, 582, 573
1572987094703, 168641, 515, 578, 572
1572987094717, 168654, 518, 580, 570
1572987094730, 168667, 517, 585, 567
1572987094743, 168680, 512, 591, 562
1572987094756, 168693, 505, 596, 557
1572987094768, 168707, 505, 600, 556
1572987094781, 168719, 506, 599, 558
1572987094796, 168732, 508, 598, 559
1572987094808, 168745, 510, 596, 559
1572987094821, 168759, 513, 595, 559
1572987094835, 168771, 516, 597, 559
1572987094849, 168784, 514, 598, 557
1572987094860, 168798, 507, 603, 551
1572987094874, 168811, 502, 600, 544
1572987094887, 168823, 499, 597, 538
1572987094898, 168837, 501, 594, 536
1572987094913, 168850, 504, 599, 542
1572987094926, 168863, 506, 604, 549
1572987094939, 168876, 509, 609, 558
1572987094952, 168889, 508, 613, 563
1572987094965, 168902, 504, 614, 561
1572987094978, 168915, 497, 613, 555
1572987094991, 168928, 492, 611, 549
1572987095005, 168941, 492, 606, 543
1572987095017, 168954, 492, 604, 539
1572987095030, 168968, 493, 601, 536
1572987095043, 168980, 490, 600, 534
1572987095056, 168993, 487, 600, 535
1572987095070, 169007, 485, 601, 536
1572987095083, 169020, 484, 602, 538
1572987095095, 169032, 486, 603, 540
1572987095108, 169046, 490, 604, 540
1572987095123, 169059, 492, 604, 541
1572987095134, 169072, 489, 604, 538
1572987095147, 169084, 484, 604, 534
1572987095160, 169098, 482, 606, 532
1572987095173, 169111, 483, 608, 534
1572987095187, 169124, 487, 608, 535
1572987095200, 169137, 490, 608, 534
1572987095213, 169150, 491, 609, 533
1572987095226, 169163, 490, 612, 530
1572987095238, 169177, 488, 613, 525
1572987095251, 169189, 488, 611, 521
1572987095265, 169202, 488, 608, 518
1572987095278, 169216, 488, 607, 517
1572987095292, 169229, 488, 608, 517
1572987095304, 169241, 489, 608, 518
1572987095318, 169254, 488, 611, 519
1572987095330, 169268, 487, 613, 520
1572987095344, 169281, 487, 614, 520
1572987095357, 169293, 486, 613, 518
1572987095370, 169307, 483, 615, 515
1572987095383, 169320, 479, 616, 508
1572987095395, 169333, 477, 614, 500
1572987095409, 169346, 474, 614, 503
1572987095421, 169359, 473, 612, 506
1572987095436, 169372, 472, 611, 508
1572987095448, 169385, 467, 614, 506
1572987095461, 169398, 464, 611, 502
1572987095473, 169411, 466, 605, 497
1572987095488, 169424, 460, 606, 486
1572987095500, 169438, 453, 605, 475
1572987095512, 169451, 449, 608, 467
1572987095525, 169463, 454, 609, 475
1572987095539, 169477, 465, 608, 493
1572987095553, 169490, 471, 606, 506
1572987095566, 169503, 468, 609, 511
1572987095578, 169516, 461, 610, 509
1572987095592, 169529, 456, 604, 506
1572987095604, 169542, 453, 600, 505
1572987095617, 169555, 451, 596, 504
1572987095631, 169568, 448, 598, 501
1572987095644, 169581, 444, 596, 496
1572987095656, 169594, 442, 596, 496
1572987095669, 169608, 445, 591, 499
1572987095683, 169620, 449, 585, 505
1572987095696, 169633, 451, 578, 507
1572987095709, 169647, 451, 574, 504
1572987095722, 169660, 447, 576, 498
1572987095735, 169672, 442, 575, 493
1572987095748, 169686, 441, 572, 492
1572987095762, 169699, 443, 570, 494
1572987095775, 169712, 441, 573, 493
1572987095788, 169724, 438, 576, 492
1572987095801, 169738, 437, 578, 492
1572987095814, 169751, 438, 580, 493
1572987095827, 169764, 436, 582, 492
1572987095839, 169777, 437, 583, 492
1572987095852, 169790, 436, 587, 492
1572987095865, 169803, 436, 586, 492
1572987095879, 169817, 437, 586, 492
1572987095892, 169829, 438, 583, 494
1572987095905, 169842, 439, 583, 494
1572987095918, 169856, 437, 584, 492
1572987095932, 169869, 437, 583, 492
1572987095945, 169881, 437, 584, 492
1572987095958, 169894, 438, 584, 492
1572987095970, 169908, 439, 583, 492
1572987095984, 169921, 440, 582, 492
1572987095997, 169933, 438, 584, 489
