Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987220001, 293936, 412, 449, 552
1572987220014, 293948, 412, 448, 553
1572987220026, 293961, 413, 447, 555
1572987220040, 293975, 413, 448, 556
1572987220052, 293988, 414, 449, 556
1572987220064, 294000, 415, 449, 556
1572987220078, 294013, 415, 449, 556
1572987220092, 294027, 417, 449, 558
1572987220104, 294040, 418, 447, 558
1572987220117, 294052, 420, 445, 559
1572987220131, 294066, 420, 445, 559
1572987220144, 294079, 421, 444, 559
1572987220157, 294092, 422, 444, 558
1572987220169, 294105, 421, 444, 557
1572987220182, 294118, 421, 444, 557
1572987220196, 294131, 420, 445, 558
1572987220209, 294145, 420, 445, 559
1572987220222, 294157, 419, 445, 559
1572987220235, 294170, 419, 446, 559
1572987220248, 294183, 417, 447, 559
1572987220261, 294197, 417, 446, 558
1572987220275, 294209, 416, 447, 557
1572987220287, 294222, 415, 447, 558
1572987220300, 294236, 414, 448, 558
1572987220314, 294249, 412, 449, 557
1572987220326, 294261, 410, 451, 556
1572987220338, 294275, 409, 452, 555
1572987220353, 294288, 407, 451, 555
1572987220366, 294301, 404, 449, 556
1572987220379, 294313, 402, 449, 557
1572987220391, 294327, 399, 451, 556
1572987220405, 294340, 395, 452, 552
1572987220418, 294353, 391, 452, 548
1572987220430, 294367, 386, 449, 547
1572987220443, 294379, 385, 448, 548
1572987220457, 294392, 383, 453, 548
1572987220471, 294406, 380, 456, 543
1572987220483, 294419, 381, 462, 541
1572987220496, 294431, 385, 464, 540
1572987220510, 294445, 391, 460, 540
1572987220521, 294458, 398, 456, 543
1572987220536, 294471, 403, 451, 546
1572987220548, 294483, 405, 448, 549
1572987220561, 294497, 407, 443, 553
1572987220574, 294510, 412, 440, 558
1572987220587, 294523, 422, 436, 581
1572987220601, 294536, 421, 439, 566
1572987220614, 294549, 413, 438, 552
1572987220628, 294562, 415, 442, 551
1572987220639, 294576, 415, 452, 554
1572987220653, 294588, 416, 458, 554
1572987220666, 294601, 420, 460, 553
1572987220680, 294615, 423, 456, 549
1572987220692, 294628, 426, 457, 552
1572987220704, 294640, 431, 457, 554
1572987220718, 294653, 440, 447, 555
1572987220732, 294667, 449, 446, 557
1572987220745, 294680, 451, 447, 561
1572987220757, 294692, 456, 446, 568
1572987220770, 294706, 462, 444, 575
1572987220784, 294719, 468, 440, 578
1572987220797, 294732, 476, 436, 583
1572987220810, 294745, 479, 435, 583
1572987220823, 294758, 477, 441, 585
1572987220835, 294771, 477, 447, 587
1572987220850, 294785, 475, 456, 586
1572987220862, 294797, 472, 467, 584
