Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987531609, 605538, 525, 480, 601
1572987531624, 605550, 525, 480, 600
1572987531636, 605563, 525, 481, 600
1572987531650, 605577, 525, 481, 600
1572987531662, 605590, 525, 481, 599
1572987531675, 605602, 525, 481, 600
1572987531689, 605616, 525, 480, 600
1572987531701, 605629, 526, 481, 601
1572987531714, 605642, 526, 481, 602
1572987531728, 605655, 527, 480, 603
1572987531741, 605668, 527, 480, 603
1572987531754, 605681, 526, 479, 602
1572987531767, 605694, 525, 480, 600
1572987531780, 605707, 524, 481, 600
1572987531793, 605720, 525, 480, 600
1572987531805, 605733, 526, 479, 601
1572987531818, 605747, 526, 479, 602
1572987531833, 605759, 526, 478, 601
1572987531845, 605772, 525, 478, 602
1572987531859, 605786, 522, 479, 607
1572987531871, 605799, 520, 484, 615
1572987531884, 605811, 520, 495, 627
1572987531897, 605825, 523, 500, 631
1572987531910, 605838, 522, 501, 638
1572987531923, 605851, 526, 505, 654
1572987531937, 605863, 542, 508, 694
1572987531950, 605877, 578, 497, 743
1572987531962, 605890, 609, 486, 793
1572987531976, 605903, 628, 494, 813
1572987531989, 605916, 642, 509, 809
1572987532002, 605929, 659, 511, 793
1572987532015, 605942, 677, 504, 782
1572987532027, 605956, 690, 506, 773
1572987532041, 605968, 702, 508, 745
1572987532055, 605981, 703, 514, 688
1572987532068, 605995, 696, 525, 621
1572987532080, 606008, 681, 535, 555
1572987532093, 606020, 666, 534, 518
1572987532107, 606033, 665, 520, 500
1572987532119, 606047, 668, 482, 482
1572987532133, 606060, 681, 424, 460
1572987532146, 606072, 687, 352, 454
1572987532159, 606086, 730, 173, 384
1572987532173, 606099, 748, 11, 234
1572987532184, 606112, 755, 4, 152
1572987532197, 606125, 783, 3, 223
1572987532211, 606138, 840, 3, 293
1572987532224, 606151, 887, 146, 347
1572987532237, 606164, 889, 345, 397
1572987532250, 606177, 843, 539, 414
1572987532263, 606190, 736, 718, 440
1572987532275, 606203, 701, 837, 511
1572987532289, 606217, 719, 987, 750
1572987532302, 606229, 715, 1009, 989
1572987532315, 606242, 600, 1009, 1008
1572987532329, 606256, 564, 1015, 1016
1572987532342, 606269, 482, 903, 988
1572987532354, 606281, 433, 786, 739
1572987532367, 606295, 442, 664, 617
1572987532380, 606308, 445, 640, 561
1572987532393, 606321, 485, 593, 516
1572987532407, 606334, 513, 518, 465
1572987532420, 606347, 548, 440, 413
1572987532433, 606360, 538, 394, 392
1572987532445, 606373, 557, 309, 340
1572987532459, 606387, 606, 113, 232
1572987532471, 606399, 639, 7, 151
1572987532484, 606412, 658, 4, 200
1572987532498, 606426, 697, 101, 287
1572987532511, 606438, 718, 230, 345
1572987532524, 606451, 712, 349, 384
1572987532537, 606465, 692, 513, 436
1572987532550, 606478, 645, 794, 514
1572987532563, 606490, 623, 998, 708
1572987532576, 606503, 645, 1012, 977
