Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987473543, 547471, 528, 485, 604
1572987473556, 547484, 528, 485, 604
1572987473569, 547497, 528, 485, 604
1572987473582, 547511, 528, 485, 604
1572987473601, 547523, 528, 484, 604
1572987473608, 547536, 528, 484, 603
1572987473622, 547550, 529, 483, 603
1572987473634, 547563, 528, 484, 603
1572987473647, 547575, 530, 484, 602
1572987473660, 547589, 530, 486, 604
1572987473674, 547602, 531, 486, 606
1572987473687, 547615, 532, 486, 607
1572987473699, 547628, 533, 485, 609
1572987473713, 547641, 533, 485, 611
1572987473726, 547654, 532, 485, 612
1572987473740, 547667, 532, 484, 609
1572987473751, 547680, 531, 485, 607
1572987473765, 547693, 530, 487, 605
1572987473777, 547706, 528, 489, 605
1572987473792, 547720, 526, 491, 604
1572987473804, 547733, 525, 495, 609
1572987473817, 547745, 524, 498, 614
1572987473831, 547759, 523, 502, 619
1572987473844, 547772, 523, 507, 628
1572987473856, 547785, 522, 510, 639
1572987473870, 547798, 517, 512, 659
1572987473882, 547811, 513, 512, 681
1572987473896, 547824, 513, 511, 699
1572987473909, 547837, 520, 516, 720
1572987473922, 547850, 532, 526, 741
1572987473935, 547863, 539, 539, 756
1572987473948, 547876, 552, 542, 760
1572987473961, 547890, 562, 543, 745
1572987473974, 547902, 565, 549, 717
1572987473987, 547915, 562, 550, 687
1572987473999, 547929, 558, 543, 663
1572987474013, 547942, 554, 531, 637
1572987474026, 547954, 552, 525, 619
1572987474040, 547968, 557, 519, 613
1572987474052, 547981, 562, 506, 605
1572987474066, 547994, 567, 472, 591
1572987474079, 548006, 570, 450, 579
1572987474092, 548020, 569, 435, 565
1572987474105, 548033, 576, 415, 566
1572987474117, 548046, 591, 417, 544
1572987474130, 548059, 586, 400, 530
1572987474144, 548072, 601, 382, 526
1572987474157, 548085, 608, 372, 531
1572987474170, 548099, 607, 364, 540
1572987474182, 548111, 601, 362, 537
1572987474196, 548124, 599, 368, 535
1572987474210, 548137, 603, 370, 523
1572987474222, 548151, 598, 374, 516
1572987474234, 548163, 599, 381, 514
1572987474248, 548176, 605, 391, 524
1572987474262, 548190, 607, 392, 534
1572987474274, 548203, 616, 388, 542
1572987474287, 548215, 619, 402, 546
1572987474300, 548229, 608, 427, 542
1572987474314, 548242, 601, 446, 540
1572987474326, 548255, 597, 456, 553
1572987474340, 548268, 611, 443, 575
1572987474354, 548281, 621, 434, 596
1572987474367, 548294, 611, 444, 605
1572987474379, 548307, 595, 492, 595
1572987474391, 548320, 567, 534, 564
1572987474405, 548333, 548, 554, 543
1572987474418, 548346, 540, 552, 556
1572987474431, 548360, 539, 537, 577
1572987474443, 548372, 529, 536, 607
1572987474457, 548385, 527, 548, 603
1572987474471, 548399, 524, 557, 557
1572987474483, 548412, 524, 576, 521
1572987474496, 548424, 503, 592, 491
1572987474509, 548438, 473, 607, 500
1572987474522, 548451, 476, 593, 523
1572987474537, 548464, 500, 561, 517
1572987474549, 548477, 526, 543, 501
1572987474562, 548490, 532, 535, 502
1572987474574, 548503, 548, 548, 481
1572987474588, 548516, 566, 550, 434
1572987474601, 548530, 583, 528, 390
1572987474614, 548542, 602, 501, 361
1572987474627, 548555, 611, 484, 354
1572987474641, 548569, 620, 485, 360
1572987474653, 548582, 628, 489, 360
1572987474665, 548594, 644, 481, 356
1572987474680, 548608, 665, 460, 347
1572987474693, 548621, 677, 435, 322
1572987474705, 548634, 671, 416, 305
1572987474718, 548646, 660, 413, 316
1572987474731, 548660, 656, 413, 335
1572987474745, 548673, 666, 397, 351
1572987474757, 548686, 674, 377, 356
1572987474770, 548699, 669, 367, 349
1572987474786, 548712, 658, 370, 343
1572987474797, 548725, 647, 369, 341
1572987474810, 548739, 643, 357, 340
1572987474823, 548751, 624, 308, 340
1572987474836, 548764, 625, 407, 364
1572987474849, 548777, 620, 387, 378
1572987474861, 548791, 615, 378, 379
1572987474875, 548803, 619, 379, 389
1572987474889, 548816, 608, 408, 381
1572987474901, 548830, 580, 442, 362
1572987474915, 548843, 583, 445, 364
1572987474928, 548855, 578, 444, 381
1572987474942, 548869, 570, 453, 390
1572987474954, 548882, 567, 462, 397
1572987474966, 548895, 567, 457, 397
1572987474979, 548908, 554, 467, 391
1572987474993, 548921, 548, 477, 386
1572987475006, 548934, 540, 491, 391
1572987475019, 548947, 537, 494, 396
1572987475031, 548960, 536, 492, 400
1572987475046, 548973, 528, 505, 407
1572987475057, 548986, 518, 525, 421
1572987475070, 549000, 513, 531, 439
1572987475083, 549012, 507, 530, 449
1572987475098, 549025, 501, 519, 452
1572987475110, 549039, 494, 513, 447
1572987475123, 549052, 487, 517, 439
1572987475137, 549064, 484, 519, 433
1572987475150, 549078, 487, 516, 427
1572987475163, 549091, 487, 526, 428
1572987475176, 549104, 491, 530, 436
1572987475189, 549116, 495, 528, 441
1572987475201, 549130, 506, 522, 439
1572987475215, 549143, 521, 530, 437
1572987475228, 549156, 537, 540, 448
1572987475241, 549169, 553, 575, 475
1572987475253, 549182, 568, 602, 513
1572987475267, 549195, 579, 601, 527
1572987475280, 549209, 590, 587, 515
1572987475292, 549221, 618, 572, 512
1572987475306, 549234, 656, 573, 539
1572987475319, 549248, 676, 614, 590
1572987475333, 549261, 668, 649, 639
1572987475345, 549274, 656, 662, 643
1572987475359, 549286, 640, 679, 649
1572987475372, 549300, 628, 671, 656
1572987475385, 549313, 633, 622, 657
1572987475397, 549326, 646, 578, 647
1572987475411, 549339, 648, 571, 635
1572987475424, 549352, 654, 580, 635
1572987475437, 549365, 647, 594, 641
1572987475450, 549379, 646, 599, 618
1572987475463, 549391, 630, 632, 614
1572987475476, 549404, 634, 647, 608
1572987475489, 549417, 644, 632, 601
1572987475502, 549431, 642, 617, 599
1572987475515, 549443, 637, 588, 591
1572987475528, 549456, 650, 577, 602
1572987475541, 549470, 669, 564, 615
1572987475555, 549483, 690, 558, 616
1572987475568, 549495, 702, 550, 619
1572987475580, 549509, 718, 543, 621
1572987475593, 549522, 730, 531, 624
1572987475607, 549535, 736, 520, 615
1572987475621, 549548, 738, 521, 607
1572987475633, 549561, 735, 544, 595
1572987475645, 549574, 730, 573, 583
1572987475659, 549587, 729, 579, 569
1572987475672, 549600, 714, 567, 557
1572987475685, 549613, 709, 525, 552
1572987475698, 549626, 711, 493, 544
1572987475712, 549640, 717, 485, 540
1572987475724, 549652, 716, 527, 540
1572987475738, 549665, 684, 594, 538
1572987475751, 549679, 649, 625, 540
1572987475764, 549692, 621, 602, 524
1572987475776, 549704, 610, 558, 503
1572987475789, 549718, 617, 524, 500
1572987475803, 549731, 621, 526, 515
1572987475815, 549744, 627, 573, 551
1572987475828, 549756, 604, 653, 608
1572987475841, 549770, 573, 693, 622
1572987475855, 549783, 555, 675, 594
1572987475868, 549796, 553, 628, 568
1572987475881, 549809, 566, 575, 553
1572987475894, 549822, 564, 548, 545
1572987475907, 549835, 560, 534, 541
1572987475920, 549849, 551, 536, 545
1572987475932, 549861, 545, 553, 566
1572987475947, 549874, 545, 563, 582
1572987475958, 549888, 547, 568, 597
1572987475972, 549901, 554, 557, 602
1572987475985, 549913, 554, 550, 600
1572987476000, 549926, 553, 539, 598
1572987476011, 549940, 551, 524, 598
1572987476024, 549953, 549, 512, 605
1572987476037, 549966, 550, 500, 613
1572987476050, 549979, 554, 492, 621
1572987476063, 549992, 555, 492, 623
1572987476076, 550005, 556, 493, 619
1572987476090, 550019, 552, 500, 611
1572987476103, 550031, 546, 508, 599
1572987476116, 550044, 543, 514, 594
1572987476129, 550057, 541, 516, 596
1572987476142, 550071, 545, 512, 600
1572987476154, 550083, 549, 512, 607
1572987476167, 550096, 551, 515, 613
1572987476181, 550110, 551, 517, 616
1572987476194, 550123, 547, 520, 613
1572987476207, 550135, 542, 525, 610
1572987476220, 550149, 539, 530, 606
1572987476234, 550162, 540, 531, 605
1572987476246, 550175, 541, 532, 605
1572987476259, 550188, 542, 530, 605
1572987476272, 550201, 549, 522, 608
1572987476287, 550214, 553, 515, 611
1572987476300, 550227, 556, 512, 613
1572987476312, 550240, 551, 517, 612
1572987476325, 550253, 550, 512, 612
1572987476338, 550266, 546, 514, 606
1572987476350, 550280, 545, 508, 599
1572987476364, 550292, 543, 505, 598
1572987476378, 550305, 545, 500, 603
1572987476389, 550319, 548, 496, 602
1572987476403, 550332, 548, 496, 603
1572987476416, 550344, 546, 497, 602
1572987476429, 550358, 544, 500, 601
1572987476443, 550371, 541, 505, 600
1572987476455, 550384, 541, 509, 599
1572987476468, 550396, 543, 512, 598
1572987476481, 550410, 543, 515, 597
1572987476495, 550423, 546, 513, 598
1572987476508, 550436, 549, 513, 602
1572987476522, 550449, 552, 514, 604
1572987476533, 550462, 551, 515, 603
1572987476547, 550475, 550, 517, 600
1572987476560, 550489, 549, 522, 599
1572987476574, 550501, 549, 525, 599
1572987476587, 550514, 549, 529, 598
1572987476599, 550528, 550, 534, 601
1572987476614, 550541, 550, 534, 599
1572987476626, 550553, 548, 537, 595
1572987476638, 550566, 547, 538, 594
1572987476651, 550580, 546, 540, 593
1572987476665, 550593, 545, 541, 592
1572987476679, 550605, 545, 543, 595
1572987476691, 550619, 545, 545, 597
1572987476703, 550632, 545, 544, 597
1572987476717, 550645, 545, 541, 594
1572987476730, 550659, 545, 540, 592
1572987476743, 550671, 545, 538, 591
1572987476755, 550684, 544, 536, 590
1572987476769, 550697, 545, 535, 590
1572987476782, 550711, 545, 532, 590
1572987476795, 550723, 547, 530, 593
1572987476808, 550736, 547, 528, 594
1572987476821, 550750, 548, 528, 596
1572987476834, 550763, 547, 528, 597
1572987476847, 550775, 545, 528, 596
1572987476861, 550789, 544, 528, 596
1572987476874, 550802, 543, 528, 596
1572987476887, 550815, 543, 529, 597
1572987476899, 550828, 543, 529, 597
