Processing Timestamp (ms), Arduino Timestamp (ms), X, Y, Z
1572987027293, 101230, 392, 508, 462
1572987027305, 101243, 394, 505, 461
1572987027318, 101257, 396, 503, 460
1572987027331, 101270, 399, 502, 461
1572987027345, 101282, 400, 501, 461
1572987027357, 101296, 400, 501, 461
1572987027370, 101309, 402, 501, 463
1572987027384, 101322, 403, 501, 463
1572987027397, 101335, 404, 501, 464
1572987027410, 101348, 404, 501, 464
1572987027423, 101361, 405, 501, 465
1572987027436, 101374, 406, 499, 466
1572987027449, 101387, 407, 498, 468
1572987027461, 101400, 408, 498, 470
1572987027474, 101413, 408, 499, 472
1572987027488, 101427, 408, 499, 474
1572987027502, 101439, 406, 501, 474
1572987027514, 101452, 405, 502, 475
1572987027527, 101466, 403, 504, 474
1572987027541, 101479, 400, 506, 472
1572987027553, 101491, 398, 507, 471
1572987027567, 101505, 397, 507, 470
1572987027579, 101518, 397, 507, 470
1572987027595, 101531, 397, 507, 470
1572987027605, 101543, 396, 506, 469
1572987027619, 101557, 396, 507, 469
1572987027631, 101570, 394, 507, 468
1572987027644, 101583, 394, 508, 468
1572987027658, 101596, 394, 507, 467
1572987027671, 101609, 395, 509, 466
1572987027684, 101622, 395, 508, 465
1572987027696, 101636, 396, 507, 467
1572987027710, 101648, 394, 506, 467
1572987027723, 101661, 395, 511, 471
1572987027735, 101675, 390, 515, 472
1572987027749, 101688, 392, 516, 474
1572987027763, 101700, 392, 515, 473
1572987027775, 101713, 390, 516, 469
1572987027788, 101727, 391, 518, 462
1572987027801, 101740, 392, 520, 456
1572987027814, 101752, 397, 518, 452
1572987027827, 101766, 400, 512, 449
1572987027841, 101779, 403, 509, 449
1572987027852, 101792, 408, 505, 457
1572987027867, 101805, 413, 507, 468
1572987027880, 101818, 421, 511, 477
1572987027893, 101831, 428, 513, 475
1572987027905, 101844, 431, 513, 465
1572987027919, 101857, 431, 513, 447
1572987027932, 101870, 434, 510, 432
1572987027945, 101883, 437, 509, 419
1572987027958, 101897, 433, 512, 402
1572987027973, 101909, 428, 516, 389
1572987027985, 101922, 430, 515, 386
1572987027997, 101936, 436, 509, 390
1572987028010, 101949, 445, 502, 401
1572987028024, 101961, 454, 496, 413
1572987028036, 101975, 459, 496, 419
1572987028049, 101988, 462, 497, 419
1572987028062, 102001, 461, 499, 412
1572987028076, 102013, 458, 502, 406
1572987028089, 102027, 459, 500, 405
1572987028102, 102040, 468, 495, 411
1572987028115, 102053, 477, 492, 416
1572987028128, 102067, 481, 492, 417
1572987028141, 102079, 485, 495, 412
1572987028154, 102092, 485, 503, 396
